Migrant region one year ago code,Migrant region one year ago label,Migration Region (outflow) (3 categories) code,Migration Region (outflow) (3 categories) label,Ethnic group (6 categories) code,Ethnic group (6 categories) label,National Statistics Socio-economic Classification (NS-SeC) (10 categories) code,National Statistics Socio-economic Classification (NS-SeC) (10 categories) label,Count
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,3,L7: Intermediate occupations,0
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,6,L12: Semi-routine occupations,0
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,7,L13: Routine occupations,0
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,9,L15: Full-time students,0
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",-8,Does not apply,52
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",89
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",32
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,7
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,14
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,5
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,15
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,10
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,41
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",9,L15: Full-time students,185
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,38
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",17
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",26
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",3,L7: Intermediate occupations,15
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",4,L8 and L9: Small employers and own account workers,6
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",5,L10 and L11: Lower supervisory and technical occupations,1
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",6,L12: Semi-routine occupations,9
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",7,L13: Routine occupations,7
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",8,L14.1 and L14.2: Never worked and long-term unemployed,6
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",9,L15: Full-time students,52
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,-8,Does not apply,47
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",14
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",19
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,7
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,9
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,0
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,10
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,15
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,8
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,9,L15: Full-time students,114
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,-8,Does not apply,594
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",750
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1111
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,3,L7: Intermediate occupations,541
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,4,L8 and L9: Small employers and own account workers,557
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,5,L10 and L11: Lower supervisory and technical occupations,229
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,6,L12: Semi-routine occupations,537
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,7,L13: Routine occupations,506
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,286
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,9,L15: Full-time students,2072
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,-8,Does not apply,17
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",11
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",9
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,3,L7: Intermediate occupations,2
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,4,L8 and L9: Small employers and own account workers,2
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,1
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,6,L12: Semi-routine occupations,4
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,7,L13: Routine occupations,3
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,10
E12000005,West Midlands,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,9,L15: Full-time students,40
E12000006,East of England,-8,Does not apply,-8,Does not apply,-8,Does not apply,0
E12000006,East of England,-8,Does not apply,-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E12000006,East of England,-8,Does not apply,-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000006,East of England,-8,Does not apply,-8,Does not apply,3,L7: Intermediate occupations,0
E12000006,East of England,-8,Does not apply,-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000006,East of England,-8,Does not apply,-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000006,East of England,-8,Does not apply,-8,Does not apply,6,L12: Semi-routine occupations,0
E12000006,East of England,-8,Does not apply,-8,Does not apply,7,L13: Routine occupations,0
E12000006,East of England,-8,Does not apply,-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000006,East of England,-8,Does not apply,-8,Does not apply,9,L15: Full-time students,0
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,5624
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",4223
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",4827
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,1641
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,1439
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,662
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,1669
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,1604
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,1723
E12000006,East of England,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",9,L15: Full-time students,5231
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,3177
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1201
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2310
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",3,L7: Intermediate occupations,903
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",4,L8 and L9: Small employers and own account workers,597
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",5,L10 and L11: Lower supervisory and technical occupations,391
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",6,L12: Semi-routine occupations,1323
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",7,L13: Routine occupations,1069
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",8,L14.1 and L14.2: Never worked and long-term unemployed,650
E12000006,East of England,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",9,L15: Full-time students,3123
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,-8,Does not apply,6235
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1276
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1890
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,1037
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,734
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,403
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,902
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,852
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,497
E12000006,East of England,-8,Does not apply,3,Mixed or Multiple ethnic groups,9,L15: Full-time students,1950
E12000006,East of England,-8,Does not apply,4,White,-8,Does not apply,68208
E12000006,East of England,-8,Does not apply,4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",43166
E12000006,East of England,-8,Does not apply,4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",69506
E12000006,East of England,-8,Does not apply,4,White,3,L7: Intermediate occupations,38262
E12000006,East of England,-8,Does not apply,4,White,4,L8 and L9: Small employers and own account workers,34327
E12000006,East of England,-8,Does not apply,4,White,5,L10 and L11: Lower supervisory and technical occupations,18560
E12000006,East of England,-8,Does not apply,4,White,6,L12: Semi-routine occupations,34080
E12000006,East of England,-8,Does not apply,4,White,7,L13: Routine occupations,37236
E12000006,East of England,-8,Does not apply,4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,14881
E12000006,East of England,-8,Does not apply,4,White,9,L15: Full-time students,27799
E12000006,East of England,-8,Does not apply,5,Other ethnic group,-8,Does not apply,1243
E12000006,East of England,-8,Does not apply,5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",767
E12000006,East of England,-8,Does not apply,5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",820
E12000006,East of England,-8,Does not apply,5,Other ethnic group,3,L7: Intermediate occupations,396
E12000006,East of England,-8,Does not apply,5,Other ethnic group,4,L8 and L9: Small employers and own account workers,574
E12000006,East of England,-8,Does not apply,5,Other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,274
E12000006,East of England,-8,Does not apply,5,Other ethnic group,6,L12: Semi-routine occupations,495
E12000006,East of England,-8,Does not apply,5,Other ethnic group,7,L13: Routine occupations,862
E12000006,East of England,-8,Does not apply,5,Other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,539
E12000006,East of England,-8,Does not apply,5,Other ethnic group,9,L15: Full-time students,962
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,-8,Does not apply,0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,3,L7: Intermediate occupations,0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,6,L12: Semi-routine occupations,0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,7,L13: Routine occupations,0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,9,L15: Full-time students,0
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",-8,Does not apply,1664
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2252
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1682
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,628
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,527
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,221
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,530
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,390
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,825
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",9,L15: Full-time students,3930
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,1082
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",778
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1096
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",3,L7: Intermediate occupations,494
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",4,L8 and L9: Small employers and own account workers,278
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",5,L10 and L11: Lower supervisory and technical occupations,110
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",6,L12: Semi-routine occupations,541
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",7,L13: Routine occupations,389
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",8,L14.1 and L14.2: Never worked and long-term unemployed,402
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",9,L15: Full-time students,2740
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,-8,Does not apply,1095
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",624
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",717
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,302
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,203
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,101
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,198
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,238
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,183
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,9,L15: Full-time students,2152
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,-8,Does not apply,7662
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",13819
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",16833
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,3,L7: Intermediate occupations,7959
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,4,L8 and L9: Small employers and own account workers,6162
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,5,L10 and L11: Lower supervisory and technical occupations,2701
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,6,L12: Semi-routine occupations,5204
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,7,L13: Routine occupations,5484
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,2962
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",4,White,9,L15: Full-time students,29348
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,-8,Does not apply,417
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",409
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",357
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,3,L7: Intermediate occupations,156
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,4,L8 and L9: Small employers and own account workers,233
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,71
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,6,L12: Semi-routine occupations,129
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,7,L13: Routine occupations,236
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,262
E12000006,East of England,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,9,L15: Full-time students,673
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,-8,Does not apply,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,3,L7: Intermediate occupations,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,6,L12: Semi-routine occupations,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,7,L13: Routine occupations,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,9,L15: Full-time students,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",-8,Does not apply,22
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",38
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",23
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,8
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,11
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,3
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,11
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,8
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,13
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",9,L15: Full-time students,107
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,5
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",23
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",18
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",3,L7: Intermediate occupations,2
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",4,L8 and L9: Small employers and own account workers,2
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",5,L10 and L11: Lower supervisory and technical occupations,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",6,L12: Semi-routine occupations,2
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",7,L13: Routine occupations,3
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",8,L14.1 and L14.2: Never worked and long-term unemployed,2
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",9,L15: Full-time students,36
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,-8,Does not apply,22
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",8
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",7
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,7
